16158,10860,15078,15940,14607,13053,12815,7947.2,9322.3,9485.3,9532.4,8379.9,9864.3,6220.8,2716,6574.1,12091,12486,11760,11811,12677,13845,9993.7,10753,4808,11639,2228.7,13151,11723,9225.9,10216,11512,7522,4481.1,7172.6,9106.9,4548.5,4396.5,8670.9,10205,12829,10709,10340,9943.9,9735.5,9866.2,10804,13427,14733,10770,14389,14668,13352,13270,12929,8094.8,10503,11703,11318,10468,11715,5325.1,3180.4,5731.3,12308,12399,12727,12458,12303,13038,9840.2,10584,5260.6,11510,2545.3,13158,11773,8773.9,10157,10922,6009.3,4333.5,7067.4,8834.3,3395.9,4781.8,8342.9,9912.9,12335,11318,10672,11020,10035,11902,10510,10877,9690.3,8511.1,6367,8152.4,5451.2,8089.5,7521.1,6078.8,9503.9,8255.3,6444.3,8089.1,5210.7,8198.3,7735,6129.3
16129,10880,15090,15975,14560,13090,12826,7928.8,9241.7,9421.4,9526,8340.2,9822.6,6184.2,2699.7,6542.2,12123,12521,11759,11802,12710,13847,9957.1,10681,4772,11618,2222,13098,11672,9233,10205,11459,7517.4,4439.3,7126.7,9028.6,4554.6,4373.1,8648.4,10148,12810,10711,10341,10004,9806.7,9857.1,10801,13384,14732,10731,14411,14704,13343,13237,12957,8086.9,10491,11710,11353,10463,11698,5399.7,3182.5,5674.3,12347,12423,12771,12484,12348,13040,9744.9,10561,5275.6,11517,2498.6,13116,11755,8789.5,10170,10888,5997.3,4338.1,7073.7,8789.2,3394.8,4800.4,8295.8,9815.9,12340,11271,10654,11020,10040,11941,10431,10771,9639,8471,6324.4,8093.4,5437.2,8068.3,7487.7,6069.4,9458.5,8222.7,6371.5,8047.1,5267.4,8161.8,7687,6104.2
16073,10825,15042,15890,14544,13031,12787,7909.6,9185.1,9385.4,9488.8,8353.4,9798.6,6183.9,2724.2,6521.7,12071,12467,11726,11764,12641,13834,9935.3,10690,4748.3,11584,2182.2,13067,11591,9191.1,10200,11507,7474.1,4432.9,7116.3,9063,4586.3,4351,8619.7,10170,12738,10684,10288,10001,9743.6,9834.2,10851,13341,14684,10700,14353,14618,13334,13245,12918,8073.9,10464,11715,11330,10441,11661,5386.7,3194.2,5701.8,12290,12374,12752,12418,12272,13012,9747.5,10541,5227.9,11483,2523.3,13075,11697,8728.7,10120,10944,5937,4311.5,7064.7,8809.5,3410,4781.9,8285.6,9826.6,12248,11280,10631,11018,10003,11811,10573,10819,9578.6,8492,6406.9,8094.3,5417.5,8049,7459.2,6200,9386.2,8204.1,6454.2,8044.9,5071,8184.4,7728.6,6238.8
16101,10837,15077,15930,14570,13026,12785,7914.7,9200.5,9429.5,9557.2,8364.4,9834.8,6166.3,2718.8,6611.5,12057,12446,11743,11797,12692,13851,10003,10796,4749.7,11612,2175.1,13159,11652,9258.8,10210,11536,7511,4452.7,7229.1,9097.8,4513.5,4396.9,8652.5,10233,12748,10711,10310,9966.1,9778.7,9864.3,10846,13448,14706,10718,14377,14652,13368,13286,12910,8090.9,10526,11691,11360,10483,11727,5381.5,3179.7,5779.1,12276,12355,12749,12437,12326,13063,9859.6,10626,5189.8,11484,2523.8,13131,11722,8733.1,10148,10988,5946.1,4280.8,7060.9,8848.7,3392.8,4784.7,8310,9901.5,12276,11292,10637,10958,9942.3,11817,10523,10968,9641.3,8511.4,6439.1,8136.9,5437.6,8044.7,7481.3,6175.9,9471.8,8255.7,6441.8,8079.7,5119,8226,7738.3,6244.7
16141,10846,15092,15942,14630,13051,12803,7946.2,9310.6,9477.4,9531.1,8390,9872.3,6214.9,2710,6620.3,12070,12417,11741,11806,12673,13853,10060,10816,4797.8,11626,2243.8,13189,11702,9217.5,10227,11586,7542.7,4487,7183.5,9119.7,4598.2,4363.2,8673.2,10282,12853,10736,10389,10001,9756.3,9884.6,10768,13506,14729,10785,14391,14685,13426,13309,12916,8119.4,10638,11729,11337,10502,11761,5373.6,3168.9,5830.8,12281,12328,12802,12464,12330,13069,9996.8,10636,5252.5,11476,2499.4,13194,11798,8800.1,10124,10982,5966.8,4285.8,7050.2,8880.9,3397.4,4773,8314,9958.9,12323,11353,10674,11074,10036,11855,10508,11118,9668.2,8518.9,6410.1,8188,5411.8,8083.2,7515.9,6086.1,9470.2,8312.3,6348.7,8113.5,5219.8,8235.1,7732.9,6146.8
16124,10847,15083,15901,14592,13079,12796,7939.4,9305,9437.2,9566.2,8367.9,9848.6,6239.2,2725.3,6597.8,12040,12378,11738,11797,12667,13822,10061,10788,4779.6,11603,2216.1,13174,11728,9214.1,10215,11556,7539,4475.5,7161.2,9134.8,4624.7,4367,8671.6,10267,12775,10715,10350,10099,9715.5,9869.7,10831,13502,14713,10736,14381,14624,13393,13299,12892,8122.7,10582,11745,11355,10461,11745,5348.5,3171.4,5791.5,12255,12324,12736,12452,12291,13044,9986.2,10645,5217.9,11482,2502.1,13151,11731,8796.6,10143,10966,5965.7,4291.5,7020.8,8852.7,3377.8,4771,8350.1,9941.6,12326,11360,10705,11072,9935.9,11861,10479,11084,9674,8536.2,6490.1,8153,5391.3,8089.5,7532.2,6149.9,9472.6,8299.3,6435.5,8093.6,5091.3,8183.7,7684.3,6223.8
16089,10835,15045,15861,14540,13019,12754,7934.6,9241.8,9426,9562.7,8372,9800,6228.3,2709,6547.6,12024,12373,11721,11777,12637,13820,10019,10750,4766.7,11577,2213.5,13160,11675,9201.1,10219,11570,7505.4,4451.8,7143.4,9093.1,4564.9,4372.8,8637.2,10229,12779,10680,10321,10003,9687.2,9842.5,10768,13470,14674,10747,14361,14605,13357,13261,12874,8088,10480,11728,11321,10443,11710,5305.8,3165.4,5758.5,12242,12298,12718,12402,12286,13014,9907,10577,5237.1,11459,2496.8,13096,11717,8750,10111,10972,5956.7,4285.5,7050.7,8821.3,3368.9,4766.5,8334.7,9910,12289,11316,10687,10968,9904.4,11844,10526,11005,9732.7,8507.7,6467.8,8129.4,5414,8078.2,7508.4,6222.5,9470.6,8237.1,6428.1,8092.6,5062.9,8173.7,7715.1,6331.9
16087,10826,15029,15873,14525,13019,12773,7918.9,9302.2,9450,9497.2,8369.4,9853.7,6159.4,2708.5,6579.4,12056,12415,11716,11769,12636,13819,10031,10716,4755.8,11581,2229.6,13105,11696,9202.5,10211,11576,7474.2,4457.5,7175.8,9071.2,4569.3,4384.7,8655.2,10229,12827,10718,10371,9931.5,9695,9844.8,10732,13407,14673,10755,14338,14597,13308,13264,12900,8105.6,10518,11673,11339,10417,11696,5321.7,3164.3,5777.6,12261,12325,12757,12436,12274,13022,9900.4,10578,5219.5,11510,2513.7,13090,11710,8743.1,10097,10962,5959.7,4273.2,7035.6,8830.9,3367.6,4768,8342.3,9919.8,12378,11330,10707,11021,9933.6,11795,10526,10979,9651.5,8512.5,6458.1,8116.3,5366.9,8045.1,7476.4,6235.4,9475.6,8290.3,6385.2,8110.8,5072.1,8173.8,7744.3,6318.3
16047,10833,14990,15829,14498,12952,12759,7902.6,9267.1,9426.9,9519.7,8336.5,9832.3,6211.6,2689.6,6554.1,12028,12385,11706,11731,12597,13774,10009,10700,4761.2,11640,2191.6,13113,11665,9198.1,10200,11571,7480.4,4452.9,7175.1,9075.2,4542.5,4357.7,8640.7,10224,12744,10732,10331,9989.5,9687.5,9853.1,10770,13375,14645,10757,14341,14578,13353,13263,12878,8090.4,10475,11709,11278,10412,11693,5365.9,3163.4,5787.1,12239,12306,12737,12417,12277,13011,9918.2,10551,5198.1,11470,2517.2,13078,11726,8725.3,10091,10999,5947.1,4311.6,6995.9,8825.7,3392.5,4743.6,8352.7,9881.3,12320,11351,10727,10976,9945.1,11808,10552,10960,9664.6,8521.4,6390.5,8144.3,5369.1,8109.1,7483.1,6322.1,9409.3,8313.3,6367.2,8076.2,5169.3,8181.2,7713.5,6415.7
16056,10821,15008,15850,14502,13018,12751,7910.9,9220.3,9399.6,9516.7,8343.2,9794.3,6214.8,2718.5,6543,12005,12380,11686,11744,12624,13793,9998.6,10730,4759.6,11664,2191.6,13154,11684,9191.2,10203,11549,7490.3,4463.3,7152.4,9099.6,4565.6,4354,8640.2,10229,12718,10697,10314,9976.1,9677.4,9842.2,10768,13387,14666,10749,14360,14596,13331,13261,12877,8099.1,10486,11695,11284,10433,11697,5361,3162.9,5751.1,12224,12291,12719,12432,12269,13023,9901.6,10573,5206,11441,2468.9,13105,11748,8742.7,10103,10967,5960.4,4305.1,7000.9,8837.8,3352.3,4752.9,8349.2,9901.3,12379,11324,10668,11037,9918.1,11820,10565,10996,9679.6,8507.9,6404.8,8147.5,5251.2,8085.7,7499.8,6293.1,9493.8,8288.5,6443.5,8087.8,5010.2,8154.4,7730.4,6389
