11698,12459,10626,12304,12378,13377,13138,12633,12743,12821,13329,11380,13007,8662.2,12017,13818,12268,11575,12991,11917,13068,13093,13336,9755.6,10312,13711,9835,10955,10377,10231,9798.3,10125,9531.9,9281.9,9187.5,11813,10143,10279,15391,10515,11431,12519,12846,15687,11309,12450,13306,12602,12589,12331,11757,12135,11193,13602,12977,12734,11228,11428,11985,12063,8451,12733,13521,9709.1,9170.1,6004.9,15366,14532,14176,15251,16914,12187,13567,13537,11492,7989.3,11299,12102,12235,11612,13841,12319,14835,16632,11874,14733,15725,5316.5,11400,4572.2,7404.8,7781.2,1852.9,8951.1,10513,13157,14874,15131,11351,10137,10353,10126,8080.1,9894.5,10723,10120,9879.8,11312,11725,10322,11105,11281,10832,10867,10108,11480,10856,5159.1,7909.4,8178,8932.1,4454.1,10467,10295,8234.5,7036.2,6443.1,8650.1,9025.1,8534.1,7914.3,6101.3,7307.6,921.6,1390.6,2978.4,11754,12456,11941,11518,13576,11487,10354,10817,12082,12558,9826.8,10823,11426,12083,10944,8420.3,9098.1,10455,8311.4,11766,14238,14313,13061,9906.6,9351.9,9984.6,8773.9,3827.4,3284.1,5663,9554.7,10228,11520,10838,12912,2676.9,8991.8,9236.5,9544,6080.2,2584.6,9111.8,12624,11628,10886,12127,11547,11362,12166,13961,11357,12476,11341,12485,12201,14177,10323,8863.4,11238,11675,10988,8560.2,12245,12817,14005,11362,12852,9598.8,13027,13759,9918.2,12396,10451,9756.7,9145.7,9881.6,8905.3,9274.6,9175.1,11922,10036,9681.7,12760,10783,11145,10974,12558,13475,11886,12298,11276,10482,10857,11883,12946,10857,10293,13176,13200,14283,11006,11475,12051,11919,8584,12477,13762,9731.8,7675.6,8251,13899,13502,13992,15011,15314,11282,13832,13275,11861,7774.6,10165,12118,11841,11231,13423,14686,14800,14884,11759,14191,13883,4912.8,11512,6112.1,7208.3,6152.4,1063.5,6529.4,9441.5,11666,13705,13634,11903,11440,10008,9781.4,8210.4,9873.2,10107,10240,11480,11705,11226,10058,10944,11204,11955,10826,10591,11309,9911.4,5431.6,7424.6,7777,8442.8,2703.9,12008,10585,11312,6588.2,7476.3,9745.5,8616.4,8631.7,6414.1,8291.6,7805.7,2237.2,2220.4,3882.6,13676,12748,11983,13739,11748,11668,12347,10394,12773,12923,11992,12519,12580,13011,13556,11231,8643.7,10110,7501.6,13916,14378,10409,14130,9400.7,9331.9,9516.3,7918.2,4562.8,3117.5,4512.3,9252,9467.2,12029,10420,12557,2260.2,9271.7,9535.6,11793,7254,4207.7,9426.2,12261,11677
11702,12447,10789,12312,12416,13414,13162,12606,12740,12818,13327,11445,13119,8654.9,12045,13850,12257,11620,13019,11908,13108,13107,13259,9655.9,10310,13771,9884.9,10960,10373,10259,9803.5,10062,9507.4,9234.2,9143.8,11823,10115,10294,15440,10487,11402,12558,12827,15726,11331,12597,13325,12605,12659,12372,11843,12163,11199,13607,12939,12588,11201,11317,11868,11993,8380.7,12654,13455,9620.8,9180.8,6021.6,15380,14550,14138,15289,16981,12276,13489,13558,11464,7979.1,11308,11949,12188,11551,13962,12299,14737,16572,11803,14686,15745,5351.2,11272,4664.6,7537,7685.3,1880.3,8831.4,10543,13128,14972,15156,11207,10010,10240,10022,8015.6,9828.6,10688,10010,9774.9,11225,11641,10241,10981,11187,10672,10816,10009,11387,10827,5168.3,7882.5,8146.2,8988.1,4446.2,10408,10231,8160.2,7039.9,6435.4,8570.1,8943.1,8461.9,7835.1,6069.4,7324.3,900.25,1367.9,2949.2,11716,12390,11888,11483,13646,11516,10365,10814,12083,12491,9868.5,10782,11365,12094,10991,8404.9,9046.9,10443,8244.1,11792,14276,14347,12961,9919.5,9381.3,10003,8731.2,3857.3,3267.2,5586.9,9473,10105,11439,10764,12923,2632.2,8965.7,9181.2,9457.4,6041.7,2554,9073.3,12527,11550,10885,12119,11496,11375,12205,14021,11367,12457,11309,12497,12167,14215,10365,8883,11255,11699,10950,8505.7,12212,12740,13962,11378,12707,9571.1,13016,13811,9926.9,12343,10548,9764.5,9122.4,9864.3,8914.5,9175.9,9146.2,11938,10036,9655.7,12713,10755,11107,10995,12528,13509,12015,12450,11308,10524,10916,11903,12995,10792,10287,13243,13155,14225,11017,11521,12061,11852,8514.9,12471,13719,9686.3,7672.7,8250.2,13939,13481,13980,15023,15303,11375,13737,13164,11826,7683.7,10224,12062,11665,11193,13343,14612,14759,14822,11691,14197,13916,4952.2,11735,6290,7293.2,6162.1,1078.7,6460.9,9408.2,11670,13692,13662,11803,11290,9951.5,9679,8146.3,9866.3,10012,10176,11479,11605,11099,9995.7,10911,11120,11810,10899,10510,11275,9917.3,5526.7,7387.2,7768,8411.2,2692.2,11951,10524,11263,6546.9,7409.4,9698.2,8570.9,8604.1,6371.8,8300.4,7784.3,2237.7,2215.6,3830.8,13602,12695,11857,13632,11710,11752,12359,10387,12786,12910,11921,12452,12612,12970,13585,11362,8611.8,10050,7431.5,13933,14424,10433,14151,9392,9255.5,9562.2,7865,4555.3,3109.9,4525,9174.2,9364,11868,10422,12528,2258,9302.7,9468.9,11781,7264,4218.9,9422.8,12223,11643
11696,12364,10617,12286,12368,13368,13189,12585,12681,12770,13362,11361,12912,8693,12064,13769,12269,11571,13010,11828,13033,13102,13303,9714,10336,13663,9844.1,10920,10390,10257,9867.8,10082,9530.2,9285.2,9143.4,11753,10075,10249,15255,10427,11328,12433,12813,15572,11275,12383,13240,12570,12489,12314,11648,12065,11150,13554,12910,12560,11243,11256,11927,12057,8416.4,12694,13511,9663.3,9176.5,5907.2,15287,14501,14109,15143,16841,12234,13542,13522,11480,7876.2,11208,12041,12170,11589,13878,12288,14834,16583,11864,14707,15650,5367.8,11457,4539.1,7392.4,7725.9,1851.3,8933.8,10532,13117,14901,15121,11161,10064,10330,10069,8022,9856.4,10611,10065,9764,11282,11725,10255,11132,11167,10785,10792,10046,11459,10868,5191.7,7919.8,8188.4,8951.5,4472.4,10433,10312,8203.1,7072.5,6452.9,8595.3,9014.3,8474.3,7860.2,6073.6,7311,918.02,1374.1,2965.6,11734,12435,11940,11379,13463,11516,10268,10836,12095,12528,9724.5,10745,11390,12064,10941,8430.9,9082.8,10509,8400,11791,14141,14267,12996,9923.1,9328.9,9943,8800.2,3822.1,3290.4,5624.7,9527.8,10187,11522,10778,12866,2644.5,8979.6,9249,9533.9,6044.1,2575.1,9095.4,12643,11556,10937,12101,11534,11356,12132,13946,11396,12414,11300,12417,12231,14145,10252,8855.4,11266,11665,10993,8557.5,12211,12773,14172,11382,12950,9659,13026,13694,9908.9,12399,10480,9762.8,9173,9802.6,8894.3,9228.4,9128.6,11859,9973,9671.9,12673,10690,11099,10912,12480,13462,11866,12359,11228,10469,10836,11884,12914,10796,10238,13116,13128,14218,11017,11488,11993,11902,8570.5,12482,13726,9736.7,7666,8141.9,13922,13501,13953,14977,15170,11317,13764,13230,11854,7604.9,10045,12083,11789,11192,13325,14667,14839,14893,11776,14147,13859,4885.4,11507,6103.9,6930.5,6117.6,1025.9,6446.1,9407.6,11637,13667,13614,11869,11368,9985.5,9735,8241.8,9871.2,9967.7,10239,11526,11691,11202,9983.4,10910,11203,11887,10868,10607,11271,9916.1,5482.2,7442.1,7821.8,8535.1,2689.9,12015,10596,11313,6630.5,7541.5,9760.2,8596.1,8618.7,6383.4,8291.6,7791.5,2227.2,2235.8,3838.7,13643,12736,11980,13687,11757,11721,12323,10381,12814,12922,11868,12457,12627,13023,13598,11163,8623.9,10116,7543.8,13884,14344,10373,14155,9395.1,9356.4,9567.1,7925.5,4593.2,3117.3,4502.4,9230.3,9422.4,12067,10484,12553,2269,9316.8,9561.8,11787,7254.2,4256.7,9406.5,12281,11617
11696,12373,10603,12255,12306,13309,13074,12604,12705,12797,13283,11347,12899,8656.4,11974,13768,12225,11477,12854,11712,12978,12964,13317,9685.3,10303,13651,9808.3,10891,10401,10225,9835.7,10056,9556.9,9277,9075.4,11722,10103,10191,15238,10408,11325,12421,12782,15598,11284,12320,13200,12498,12473,12260,11669,12054,11153,13569,12926,12597,11146,11347,11888,12043,8426.9,12723,13487,9628.5,9154.1,5908.3,15289,14507,14136,15209,16845,12148,13482,13421,11418,7825.7,11121,12009,12140,11578,13753,12227,14671,16606,11832,14606,15652,5296.4,11267,4620.6,7266.9,7749.3,1867.6,8962.5,10449,13109,14831,15083,11190,10030,10277,10040,8013,9810.5,10601,10000,9843.7,11282,11606,10173,11062,11214,10752,10795,10135,11434,10795,5135.2,7873.6,8172.2,8907,4413.7,10452,10277,8199,7024.3,6438,8597.9,8975.8,8483.1,7865.8,6070,7285.3,913.36,1377,2972.1,11687,12360,11953,11430,13402,11450,10338,10775,12032,12514,9672.2,10736,11394,12060,10992,8340.7,9109.9,10465,8243.3,11622,14136,14207,12840,9895.3,9295.7,9951.7,8718.1,3813.4,3303.5,5544.1,9489,10050,11466,10833,12867,2664,8950.1,9183.4,9496.9,6057.6,2574.5,9063.5,12576,11574,10901,12100,11523,11331,12066,13812,11344,12414,11283,12407,12230,14068,10228,8798.6,11173,11516,10976,8515,12155,12578,13870,11241,12724,9550.6,12948,13666,9880.5,12308,10438,9753.7,9152.1,9765.5,8933.2,9199.6,9081.7,11823,9966.9,9648.8,12702,10696,11060,10877,12432,13439,11833,12325,11176,10392,10808,11846,12853,10755,10236,13065,13141,14224,10969,11410,11975,11861,8466.7,12438,13697,9758.3,7630.3,8171.9,13817,13475,13924,14934,15205,11286,13714,13221,11737,7693.1,10156,12043,11765,11148,13309,14577,14709,14802,11695,14074,13769,4900.1,11538,6082.7,7091,6092.1,1074,6450.9,9403.6,11620,13592,13606,11834,11366,9976.9,9725.8,8193,9860.9,10028,10224,11488,11650,11233,9967.1,10940,11169,11864,10698,10488,11257,9833,5404.7,7424,7748.2,8420.4,2673.6,11928,10576,11234,6592.4,7453.6,9729.7,8597.5,8532.4,6387.3,8259.7,7747.9,2242.5,2211.3,3830.4,13575,12635,11891,13642,11750,11637,12280,10371,12730,12863,11876,12425,12521,12967,13547,11176,8661.5,10040,7483.6,13792,14302,10329,14006,9342.7,9332,9478.5,7866.6,4528.3,3058.3,4506.7,9201.2,9376.6,11927,10422,12405,2274.9,9191.8,9500.5,11725,7220.8,4176.6,9390.8,12179,11625
11654,12417,10669,12263,12304,13308,13086,12632,12733,12801,13224,11270,12964,8617.9,11972,13842,12242,11503,12948,11763,13057,13050,13345,9712.4,10249,13620,9829.5,10866,10410,10202,9783.7,10073,9504.9,9209,9065.7,11775,10140,10208,15323,10472,11352,12456,12745,15617,11272,12440,13204,12538,12546,12299,11703,12132,11207,13589,12962,12603,11176,11314,11956,12005,8414.2,12652,13506,9648.3,9089.5,5971,15265,14467,14105,15268,16814,12178,13488,13463,11425,7866.8,11221,11986,12147,11586,13724,12250,14641,16536,11804,14629,15620,5308.7,11368,4646,7329,7687.4,1854.6,8949.4,10519,13131,14767,15126,11177,10047,10347,10067,8124.1,9881.9,10720,10075,9801.1,11268,11661,10240,11054,11137,10729,10811,10047,11422,10849,5085.7,7873.1,8163.8,9021.3,4393.2,10435,10309,8144.2,7022,6438.1,8600.1,8986.3,8480.9,7884.8,6063.6,7269.5,921.75,1387.8,2957.5,11734,12424,11867,11431,13444,11452,10344,10811,12048,12511,9740.8,10767,11390,12071,10949,8373.8,9108,10376,8226.1,11689,14246,14279,12988,9884.2,9332.9,9934.2,8743.3,3848.1,3250,5589.6,9487.6,10128,11502,10770,12941,2686.2,8965.5,9246.6,9513.6,6036.1,2566.9,9037.5,12499,11567,10891,12095,11588,11318,12097,13838,11285,12447,11307,12428,12227,14112,10289,8810.3,11224,11604,10967,8503.4,12138,12685,13768,11307,12740,9530.3,13002,13681,9902.3,12351,10476,9741.1,9158.4,9782.1,8909.4,9175,9168.1,11901,9997.4,9686.4,12677,10728,11151,10913,12493,13449,11881,12296,11208,10427,10791,11827,12920,10816,10304,13132,13165,14252,10960,11453,11962,11881,8461.9,12417,13702,9632.3,7628.6,8275,13857,13408,13923,14952,15192,11243,13747,13238,11744,7706.9,10119,12096,11773,11163,13344,14660,14713,14788,11714,14092,13770,4895.1,11579,6088.7,7168.8,6074.5,1091.3,6471.9,9357.7,11643,13608,13547,11863,11410,10045,9815.4,8161.9,9855.9,10052,10242,11458,11637,11206,10013,10894,11202,11924,10924,10631,11273,9853.1,5352.6,7425.8,7746.9,8386.8,2666.1,11980,10603,11244,6607.8,7399.7,9742.6,8609.6,8586.5,6388.2,8285.8,7758.2,2239.9,2192.9,3857.7,13617,12689,11938,13721,11748,11696,12312,10379,12759,12903,11965,12477,12542,12961,13555,11293,8633.3,10009,7442.7,13854,14365,10394,14004,9365.3,9291.8,9478.2,7899.2,4538.1,3102,4436.5,9233.5,9495.1,11971,10426,12472,2282.6,9274.8,9527.7,11762,7250.3,4227.5,9428.6,12240,11628
11673,12446,10611,12282,12337,13339,13148,12609,12710,12780,13271,11385,13045,8635.9,11939,13923,12237,11558,12928,11744,13023,13028,13348,9765.9,10310,13707,9813.1,10922,10353,10126,9682.4,10080,9446.9,9260.4,9131.3,11776,10145,10282,15370,10542,11435,12547,12811,15622,11289,12442,13296,12541,12585,12274,11852,12150,11225,13608,12939,12695,11224,11423,12003,12080,8405.6,12700,13524,9722.8,9059.7,5997.7,15340,14488,14143,15269,16906,12190,13537,13506,11457,7923.3,11301,12078,12301,11591,13837,12261,14703,16584,11830,14678,15642,5325.5,11401,4633.9,7391.5,7718.8,1873.1,8955.8,10508,13140,14797,15090,11284,10171,10371,10134,8035.4,9860.2,10774,10101,9845.7,11299,11733,10351,11135,11261,10793,10941,10140,11481,10853,5081.4,7886.3,8167.4,8944.5,4440.5,10409,10251,8177.3,7042.3,6439.1,8596.9,9059.7,8538.8,7911.7,6075.7,7272.3,924.75,1377.5,3003.7,11743,12461,11984,11458,13601,11471,10381,10795,12049,12584,9883.8,10845,11413,12069,10888,8361.8,9051.4,10455,8277.5,11657,14267,14249,13098,9880,9349.6,9936.6,8760.1,3765.7,3291.4,5635.6,9545.6,10226,11522,10763,12904,2679.3,8979.7,9248.3,9524,6028.2,2557.9,9111.6,12566,11637,10875,12059,11484,11338,12124,13899,11276,12428,11338,12473,12218,14110,10293,8854.3,11199,11606,10956,8547.1,12225,12705,13860,11338,12780,9660.2,12990,13749,9916.8,12336,10407,9698.6,9048.6,9872.6,8846.9,9209.4,9162.3,11895,10041,9698,12667,10758,11132,10958,12542,13446,11872,12215,11229,10420,10819,11812,12910,10842,10290,13212,13173,14222,11034,11544,12096,11944,8497.6,12442,13703,9657.9,7608.7,8278.7,13866,13430,13942,14985,15321,11246,13786,13280,11795,7662.4,10102,12111,11808,11233,13399,14682,14726,14823,11692,14158,13865,4876,11496,6084.8,7092.5,6100.9,1076,6422.8,9447.6,11682,13644,13568,11900,11467,10044,9850.5,8208.6,9858.5,10104,10317,11491,11730,11267,10045,10936,11240,11990,10961,10697,11313,9903.9,5378.9,7390.6,7801,8393.3,2699.4,12007,10614,11305,6557.8,7423.9,9740.1,8595.4,8600.5,6413.1,8326.6,7776.4,2251.3,2199.7,3872.2,13702,12716,11978,13753,11737,11627,12307,10393,12738,12912,12022,12518,12548,12934,13490,11263,8589.8,10080,7463.5,13869,14361,10400,14043,9475.1,9276.4,9518.8,7884.6,4550.6,3081.8,4466,9264.6,9510.4,12019,10432,12550,2302.5,9269.8,9556.1,11806,7275,4212.7,9509.9,12242,11633
11647,12420,10580,12235,12319,13349,13120,12551,12664,12736,13258,11316,13009,8649.4,11900,13821,12258,11542,12982,11755,13034,13065,13387,9710.3,10346,13723,9813.3,10964,10262,10153,9688,10093,9458.9,9231,9175.6,11745,10177,10253,15381,10471,11400,12553,12808,15629,11284,12303,13267,12523,12608,12285,11855,12175,11088,13601,12898,12565,11259,11551,11969,12096,8452.5,12769,13493,9687.9,9139,5990.3,15336,14484,14210,15273,16927,12183,13526,13503,11439,7956,11269,12072,12247,11663,13863,12304,14788,16570,11859,14619,15698,5306.1,11435,4595.2,7366.5,7755.3,1857.9,8942.4,10584,13115,14785,15055,11235,10086,10312,10133,8032.5,9855.6,10718,10123,9812.2,11286,11675,10288,11120,11236,10711,10861,10010,11493,10864,5145.7,7909,8169.9,8810.1,4440.7,10441,10265,8206.3,6980,6394.9,8641,9070.9,8547.5,7916,6087,7293.6,906.66,1378,2975.3,11717,12457,11988,11452,13525,11382,10325,10829,12050,12505,9847,10834,11382,12043,10916,8371.7,9041.4,10421,8320.2,11758,14252,14264,12972,9900.6,9356.7,9886.7,8755.3,3801.3,3310.2,5612.3,9540.3,10194,11476,10868,12996,2637.1,8997.7,9137.2,9548.1,6073.7,2545,9054.8,12612,11629,10832,12102,11482,11318,12090,13891,11339,12378,11272,12442,12249,14132,10287,8826.4,11160,11580,11001,8491.5,12210,12729,13783,11290,12804,9590.2,12980,13728,9873.3,12373,10389,9670.6,9050.8,9801.5,8846.6,9241.2,9145.8,11874,10029,9643.4,12702,10738,11093,10959,12506,13421,11839,12151,11237,10466,10821,11872,12935,10847,10205,13135,13153,14231,11040,11420,12119,11910,8546.6,12397,13742,9645.7,7665.4,8247.7,13875,13434,13952,14991,15358,11250,13763,13276,11792,7721.5,10135,12107,11804,11257,13437,14657,14694,14798,11718,14174,13840,4905.1,11513,6106.3,7168.5,6151.8,1070.6,6480.2,9521.5,11630,13601,13561,11901,11444,9953.2,9799.3,8126.2,9839.3,10045,10248,11477,11742,11219,10056,10870,11186,11944,10902,10633,11309,9931.8,5381.4,7402,7752.6,8359.1,2687.1,12020,10528,11275,6588.7,7407.3,9756.5,8611.6,8618,6408.6,8306.6,7770.3,2232.4,2211.4,3850.9,13677,12675,11961,13714,11740,11600,12292,10370,12719,12902,11960,12524,12556,12928,13412,11272,8624.4,10082,7417.7,13788,14338,10403,14072,9311.7,9314.6,9464.6,7843.5,4511.6,3104.7,4498.7,9205.8,9461.9,12038,10436,12563,2289.1,9211.1,9429.9,11768,7270.6,4192.8,9369.5,12187,11671
11644,12528,10503,12279,12356,13354,13209,12562,12734,12822,13333,11388,12890,8612.4,11939,13616,12205,11545,13091,12000,13095,13097,13311,9670,10328,13759,9794.8,11070,10316,10224,9752.3,10114,9457.7,9291.7,9174.5,11809,10113,10243,15426,10515,11372,12583,12846,15660,11298,12443,13371,12601,12592,12317,11792,12104,11133,13595,12934,12697,11205,11376,11947,12020,8475.3,12763,13578,9715.1,9230.5,6147.9,15427,14540,14237,15345,16990,12092,13517,13532,11433,8037.1,11393,12110,12275,11580,14022,12349,14923,16582,11901,14784,15746,5262.5,11467,4328.9,7485.7,7749.4,1785,8881.8,10438,13142,14836,15235,11226,10220,10381,10091,7980.6,9939.5,10679,10071,9855.4,11257,11744,10435,11096,11208,10812,10914,10166,11444,10780,5195.3,7862.4,8147.9,8871.9,4503.6,10447,10299,8259.2,6980.3,6377.5,8627,9022,8596.6,7935,6084.4,7396.5,943.15,1378.7,2956.9,11692,12455,11933,11690,13748,11381,10298,10735,12042,12504,9910.9,10803,11421,12102,10736,8324.2,8988.4,10446,8298.7,11883,14180,14315,13371,9789.3,9313.1,9933.5,8806.1,3843.7,3292.5,5659.5,9517.5,10206,11449,10874,13037,2690.4,8970.3,9169.8,9543.9,6091.3,2588.6,9098.4,12576,11636,10799,12140,11514,11348,12230,14063,11349,12434,11325,12445,12142,14202,10343,8838.5,11191,11761,10959,8499.3,12158,12864,14315,11353,12881,9541.4,13056,13856,9861.8,12328,10335,9723.3,9099.8,9858.1,8950.6,9312.3,9137.2,11883,10012,9632.7,12750,10729,11116,11014,12536,13445,11850,12209,11280,10448,10882,11856,12910,10866,10230,13199,13181,14217,11030,11400,12046,11904,8559.5,12423,13713,9743.1,7710.4,8277.5,13889,13495,13985,15062,15339,11176,13786,13237,11826,7656.6,10130,12078,11831,11264,13395,14771,14781,14872,11759,14274,13895,4844.7,11400,6062.4,7102.4,6197.7,1048.9,6568.9,9416.1,11620,13724,13659,11845,11410,9952.9,9660.8,8203.3,9775,10127,10213,11515,11656,11153,10107,10900,11179,11919,10804,10536,11298,9870,5406.4,7403.5,7761.7,8325.4,2732,12006,10578,11320,6613.1,7519.1,9747,8628.9,8671.9,6429.5,8250.5,7791.4,2209.8,2257.3,3882.3,13698,12770,12003,13770,11636,11493,12315,10376,12708,12901,11949,12523,12538,13000,13450,11038,8614.3,10130,7516.5,13764,14375,10320,14219,9214.5,9346.5,9441.8,7928.8,4580,3139.1,4457.7,9249.6,9368.1,11983,10390,12612,2150.1,9182.9,9481.2,11825,7227.4,4201.6,9372.2,12216,11585
11740,12484,10702,12334,12469,13491,13250,12661,12771,12823,13410,11482,13154,8672.6,12106,14001,12307,11654,12929,12018,13100,13131,13389,9804.7,10389,13749,9834,11017,10458,10270,9795,10194,9541.5,9303.6,9198.2,11842,10167,10324,15414,10511,11413,12503,12874,15743,11301,12471,13318,12629,12575,12333,11800,12150,11242,13579,12994,12844,11259,11394,11998,12085,8447,12767,13652,9719.6,9246.4,6034.5,15490,14565,14211,15248,16937,12426,13610,13598,11505,7945.8,11486,12108,12311,11656,13980,12303,14893,16708,11919,14769,15796,5344.1,11462,4727.1,7517.2,7760.5,1868.3,8970.3,10508,13198,14979,15175,11363,10171,10366,10105,8086.7,9863,10722,10120,9874.6,11352,11797,10330,11178,11342,10891,10862,10160,11440,10836,5262.6,7929.5,8244.8,8945.4,4528.5,10518,10388,8275.5,7057.9,6482.8,8645.1,9060.8,8547.5,7918.3,6092.7,7412.7,897.23,1403.3,3013.2,11846,12474,12024,11541,13619,11504,10392,10860,12115,12656,9930,10832,11457,12132,11049,8430,9173.6,10580,8370.1,11803,14304,14404,13014,10046,9304,10095,8793.9,3830.5,3347.3,5688.8,9591.2,10228,11589,10746,12950,2652.1,9040.5,9348.8,9612.5,6049,2570.7,9168.2,12663,11594,10947,12215,11570,11403,12183,14010,11406,12541,11384,12505,12235,14204,10409,8916.9,11294,11657,11033,8616.2,12332,12867,13986,11403,12904,9618.9,13116,13777,9901.7,12505,10488,9817.9,9147.5,9946.6,8914.5,9298.6,9250.9,11939,10025,9714.7,12768,10826,11139,10985,12578,13496,11902,12260,11297,10574,10905,11922,13028,10906,10369,13291,13202,14321,11109,11519,12200,11949,8545.2,12563,13787,9817.8,7721.9,8208.7,13933,13560,14052,15019,15305,11408,13832,13277,11815,7629.9,10107,12140,11838,11282,13388,14621,14793,14846,11796,14221,13943,4977.8,11653,6251,7144.5,6154.1,1055.3,6426.9,9441.9,11706,13676,13630,11917,11419,10102,9839.1,8305.1,9960.6,10184,10298,11521,11706,11261,10108,10991,11242,11987,10808,10607,11363,9962.6,5539,7505.3,7857.8,8443.1,2750,12008,10654,11363,6594.9,7450.3,9765.9,8650.3,8666.6,6434.7,8305.2,7862.2,2216.7,2226.1,3890.7,13708,12794,12007,13798,11854,11753,12409,10422,12798,12985,12034,12550,12649,13099,13660,11268,8696.7,10172,7477.1,14012,14457,10470,14129,9450.9,9372.7,9551.6,7943,4562,3093.9,4483.4,9282.4,9524.1,12047,10515,12583,2101.3,9356,9595.4,11850,7261.5,4220.3,9463.8,12331,11665
11732,12471,10696,12318,12410,13448,13223,12616,12736,12832,13320,11460,13069,8668.7,12017,13860,12272,11648,13013,12044,13116,13147,13381,9707.7,10336,13709,9850.2,11003,10374,10231,9781.4,10116,9519.8,9261.4,9161.9,11844,10161,10278,15429,10527,11399,12543,12842,15693,11319,12484,13327,12604,12620,12355,11869,12188,11196,13605,12960,12674,11208,11344,11926,12016,8414.7,12712,13521,9642.3,9191.1,5976.6,15397,14506,14173,15294,16899,12115,13560,13551,11437,7963.9,11251,12052,12223,11597,13907,12310,14740,16562,11887,14681,15768,5304.9,11423,4554.1,7346.3,7747.8,1875.1,8846.5,10529,13171,14895,15112,11224,10094,10327,10064,8003.9,9872.7,10757,10047,9841.6,11254,11689,10269,11062,11169,10773,10803,10073,11454,10846,5166.6,7910,8190.6,8929.7,4455.1,10443,10320,8234.5,7027.7,6441.4,8633.4,9033.4,8513.1,7875.6,6075,7373.9,902.65,1388.2,2972.9,11760,12471,12005,11575,13680,11478,10363,10825,12084,12595,9951.3,10822,11405,12099,10930,8392,9072.7,10518,8307.7,11830,14293,14401,13148,9932.4,9361.2,9999,8774.2,3830.4,3309.9,5593.4,9493.7,10119,11448,10800,12964,2676,8980.5,9226.5,9542.6,6063.4,2548.5,9110.4,12547,11593,10906,12124,11526,11376,12216,14034,11402,12460,11338,12494,12214,14151,10389,8867.8,11233,11713,11007,8551.7,12273,12817,14025,11431,12932,9590.3,13054,13765,9929.9,12383,10473,9798.9,9120.5,9862.3,8941.4,9217,9189.5,11955,10040,9679.1,12716,10790,11138,10990,12558,13465,11921,12267,11282,10515,10920,11904,12988,10874,10309,13226,13181,14271,11045,11426,12078,11902,8514.1,12477,13713,9719.1,7708.5,8296.9,13865,13456,13987,15005,15303,11321,13767,13252,11777,7691.4,10223,12103,11800,11262,13406,14604,14730,14847,11693,14233,13870,4963.1,11573,6216.1,7229.9,6165,1071.5,6492.4,9451.2,11683,13677,13627,11840,11353,10005,9750.6,8182.8,9881.7,10078,10238,11544,11644,11181,10095,10929,11183,11908,10833,10561,11322,9941.5,5471.6,7414.2,7776.1,8393.8,2720.8,12014,10585,11343,6596.5,7421.4,9776.9,8615.7,8644.9,6415.6,8310.2,7829.9,2231.8,2219.5,3876.7,13698,12765,11945,13754,11738,11684,12379,10406,12762,12976,12006,12517,12595,12995,13543,11294,8660.5,10108,7452.6,13969,14426,10452,14194,9406,9342.4,9515.9,7917.7,4531.8,3096.2,4524.1,9215.5,9420.8,11970,10417,12539,2208.1,9273.8,9545.8,11817,7280.4,4218.2,9467.1,12231,11628
