17004,11232,16095,16282,14475,14041,12751,6302.1,10738,9792,8646.8,8702.5,9566.1,3985,2706.6,3642.4,12451,12418,12107,11923,11783,12544,9643.4,10527,6573.5,12136,3604.6,14779,13120,9096.8,9807.5,10717,6204.8,4096.7,7779.8,8928.7,4283.8,5282,7778.9,9867,12939,11331,10216,9952.8,9766.8,10339,10427,11537,16651,12191,16330,17106,16175,15809,13923,7476.4,13602,12573,10754,10386,11144,6083.1,4229.4,6005.6,13295,12117,13669,12808,12926,11938,9671.7,10203,5803.9,12417,2832.6,14905,12916,8932.8,9298.2,10336,7288.7,4650.4,7905.2,8603.2,3817.6,6119.3,7997.5,8946,13702,12413,10910,12455,10744,12140,10046,12411,10340,8615.3,7061.6,8378.1,6565.7,8922.7,8473.2,6538,10658,8975.1,7389.3,8373.5,7103.9,9976.2,9187.5,6728.8
17053,11256,16131,16286,14570,14091,12773,6303.7,10766,9857.2,8662.4,8721.9,9611.1,4028.3,2726.7,3623.2,12480,12476,12179,11982,11801,12555,9639.5,10508,6535.6,12177,3601.6,14852,13152,9107,9809.1,10734,6188.6,4039.8,7719.3,8883.6,4325.1,5259.6,7782.4,9814.3,12936,11329,10180,9930.3,9722,10373,10474,11509,16657,12232,16358,17090,16218,15855,13958,7452.2,13600,12664,10762,10340,11084,6073,4212.7,5957,13339,12197,13689,12824,12907,11924,9617.7,10182,5756.8,12506,2839,14866,12928,8946.6,9289.4,10348,7275.6,4653.4,7896.2,8595.8,3729.5,6107.9,7994,8877.5,13770,12460,10886,12335,10639,12205,10073,12415,10319,8623.7,7067.7,8381,6563.8,8928.5,8489.3,6524.7,10641,9007.3,7388.7,8376.5,6966.5,9958.4,9192.4,6693.4
17012,11202,16099,16302,14574,14137,12736,6299.7,10657,9849.2,8659.6,8692.1,9601.2,3986,2711.5,3591.5,12427,12403,12136,11957,11770,12527,9590.2,10457,6535.6,12142,3567.8,14759,13102,9080.8,9792.5,10621,6218.8,4023.4,7770.1,8850.7,4299.3,5301.8,7745.7,9768,12946,11271,10148,9922.1,9621.5,10338,10348,11413,16602,12155,16290,17057,16183,15841,13911,7432.8,13610,12617,10698,10313,11051,6023.3,4175.4,5892.2,13265,12095,13645,12761,12876,11880,9568.3,10130,5730.7,12440,2876.2,14863,12909,8943.7,9263.2,10246,7259.3,4634.5,7925.2,8526.4,3718.2,6071,7987.7,8844.4,13736,12401,10903,12426,10645,12142,10012,12336,10335,8688.7,7025.6,8410.9,6602.2,8900,8459.4,6533.7,10635,8984.5,7372.3,8381.9,6941.3,9944.9,9145.3,6715.5
17025,11206,16118,16336,14585,14128,12701,6313.8,10684,9807.4,8650.3,8709.9,9578.3,4002.5,2716,3628.8,12409,12395,12103,11946,11822,12536,9632.9,10487,6553.2,12118,3585,14815,13075,9148.1,9797.7,10689,6214.2,3993.2,7764.5,8905,4318.8,5268.4,7786.6,9791,12935,11290,10180,9840.6,9659.5,10326,10436,11490,16615,12158,16286,17036,16226,15814,13901,7427.6,13616,12641,10765,10360,11081,5986.1,4184.9,5922.6,13230,12076,13589,12758,12883,11891,9608.6,10166,5771.9,12431,2913.3,14839,12910,8924.9,9248.9,10293,7289.3,4664.1,7939.9,8571.7,3764.8,6046.6,7985,8875.4,13642,12385,10853,12328,10665,12167,10030,12381,10313,8664.8,7037.9,8371.1,6523.1,9015.7,8485.1,6547.2,10640,9016.3,7415.2,8358.1,7125.2,9934.3,9195.5,6703.3
16992,11164,16100,16312,14545,14114,12706,6304,10703,9789.6,8679.1,8725,9577,3978,2705.1,3615.5,12350,12379,12063,11934,11826,12528,9598.4,10458,6530.2,12110,3588.6,14807,13055,9137.4,9816.5,10638,6231.4,4046.6,7790.3,8904,4314,5270.9,7779.3,9774.1,12875,11247,10044,9805.7,9575.9,10258,10452,11427,16561,12086,16255,17003,16191,15781,13881,7454.2,13597,12567,10782,10345,11062,5998.6,4174.7,5934.3,13214,12048,13524,12693,12856,11881,9585.3,10178,5770.9,12377,2843.7,14832,12857,8928.2,9241.1,10272,7283.3,4584.6,7944.8,8540.1,3777.3,6079.3,7999.9,8859.2,13675,12402,10834,12433,10620,12109,10007,12309,10269,8694.6,7089.8,8426.3,6479.5,8918.7,8453.9,6538.5,10620,8950,7359.3,8376.4,6928.5,9943.9,9112.5,6730.7
17012,11203,16105,16304,14565,14065,12690,6311,10731,9800.5,8647.7,8749.5,9592.8,3951,2685.1,3682.5,12351,12380,12038,11953,11814,12542,9638.7,10525,6563,12132,3576.4,14832,13086,9116.7,9804.5,10690,6227.1,4037.4,7767,8910.8,4305.9,5297.5,7834.7,9799.9,12893,11268,10146,9843.4,9719.2,10336,10366,11471,16556,12134,16239,16983,16188,15754,13881,7449.2,13585,12584,10803,10344,11078,6062.1,4184.1,5933.9,13202,12069,13554,12686,12856,11895,9650.1,10164,5767.3,12393,2843.6,14806,12848,8918,9231.2,10280,7291.3,4673.7,7927.6,8561.1,3794.5,6080.2,8009.9,8892.5,13624,12404,10905,12324,10730,12144,10020,12352,10319,8677.6,7033.9,8406.4,6531.2,8957.4,8468.7,6514.2,10704,9007.8,7410.8,8395.4,7005.4,9951.2,9178.6,6717.5
16997,11197,16111,16315,14559,14115,12700,6292.8,10830,9761,8637.1,8722.3,9570.3,3978.9,2699.9,3646.8,12347,12372,12033,11920,11807,12517,9628.9,10469,6534.8,12101,3594.5,14780,13047,9090.1,9769.7,10652,6234.2,4051.2,7743.2,8888.9,4306.3,5314.3,7821.8,9800.1,12873,11259,10151,9886.1,9677.4,10273,10389,11411,16528,12120,16236,16972,16176,15782,13851,7447.5,13628,12586,10809,10327,11066,5993.5,4182.1,5940,13186,12041,13547,12643,12822,11883,9634.3,10127,5825.4,12380,2843.7,14830,12860,8915.1,9203.5,10276,7270.5,4607.6,7896.3,8545.9,3711.2,6072.2,7988.5,8879.1,13636,12396,10841,12325,10710,12110,9994.1,12319,10294,8675.9,7081,8407.9,6551.5,8951.2,8469.3,6547.8,10577,9003,7430.1,8359.3,7023.7,9965.1,9167.7,6738.2
17011,11223,16109,16360,14561,14123,12698,6311.5,10739,9772.4,8625.7,8718,9567.8,4001.6,2715.3,3661.7,12349,12366,12025,11953,11800,12536,9640.7,10519,6516.3,12112,3566.9,14804,13053,9137.9,9787.6,10670,6242.5,3994.4,7766.9,8915.6,4316,5272.4,7800.5,9828.6,12938,11273,10160,9893.5,9663.6,10291,10445,11462,16557,12127,16227,17018,16253,15811,13850,7437.2,13645,12600,10751,10315,11074,6008.2,4192.1,5940.1,13194,12043,13548,12686,12833,11890,9636.3,10186,5835.2,12407,2841.8,14827,12888,8953.9,9245,10287,7282.1,4603.4,7939.7,8571.7,3743.4,6091.2,8024.6,8913.1,13721,12404,10852,12380,10677,12116,10026,12347,10294,8674.8,7120.7,8455.4,6562.6,8957.1,8463.5,6527.3,10571,9091.1,7429.1,8363.8,7028.9,10002,9159.2,6712.4
16994,11189,16093,16304,14537,14102,12703,6319.6,10765,9717.3,8620.4,8705.8,9587.8,3982.1,2693.4,3638.3,12313,12314,12036,11896,11777,12513,9634.5,10480,6508,12129,3566.6,14777,13046,9100.6,9780,10662,6216.5,4085.7,7791.4,8906.3,4299.4,5260.8,7801.6,9824.2,12896,11268,10188,9954.9,9724.1,10295,10388,11450,16528,12149,16240,16972,16206,15824,13836,7440.1,13593,12584,10763,10320,11073,6064.6,4166.3,5955.2,13167,12018,13549,12684,12811,11884,9634,10152,5821.5,12380,2885.7,14832,12884,8895.2,9220.3,10248,7245.6,4620.4,7938.7,8546.9,3776.6,6095.8,8032,8895.9,13665,12435,10828,12350,10668,12113,9970.3,12320,10267,8679,7043.1,8399,6586.1,9048.9,8511.9,6515.2,10592,9048.4,7432,8380,7099.9,9932,9103.8,6711.9
16939,11204,16053,16259,14498,14056,12675,6304.6,10662,9760.5,8593.8,8690.3,9587.5,3948.2,2661.3,3632.3,12299,12331,11998,11876,11719,12513,9614.9,10466,6521.7,12119,3602.8,14787,13041,9087.4,9775.8,10683,6184.8,4020.6,7745.9,8897.3,4343.7,5251.4,7798.5,9824.7,12964,11290,10171,9903.9,9633,10281,10378,11442,16476,12162,16192,16934,16111,15677,13821,7433.5,13599,12594,10670,10302,11060,6082.3,4178.2,5956,13136,12018,13552,12662,12811,11891,9636.2,10144,5795.8,12362,2873.5,14824,12860,8908.6,9233,10266,7246.4,4588.7,7934.8,8581.5,3780.6,6088.9,8041.4,8882.1,13700,12433,10877,12367,10733,12141,10035,12310,10297,8696.7,7060.9,8368.6,6594.6,8972.2,8448.7,6518.9,10622,9031.3,7406.3,8353,7108.4,9914,9135.9,6718.1
